timestamp,round,client_id,samples,train_loss,val_loss,train_r2,val_r2,algorithm
2025-10-29 11:29:02,6,client_1,3381,5349.60302734375,5173.2216796875,-0.005826115608215332,-0.0019559860229492188,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:02,6,client_12,4006,6181.6826171875,5883.1767578125,-0.01941382884979248,-0.023829102516174316,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:02,6,client_6,3961,7540.11376953125,7326.060546875,-0.00811004638671875,-0.00544130802154541,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:02,6,client_18,4179,6719.27685546875,6208.44482421875,-0.007473468780517578,-0.0048302412033081055,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:02,6,client_19,4983,8762.09375,8874.0703125,-0.008960485458374023,-0.007366299629211426,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:02,6,client_17,3436,6648.3994140625,6599.3935546875,-0.021371960639953613,-0.025939226150512695,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:02,6,client_13,3951,9908.521484375,10711.2861328125,-0.002762913703918457,-0.00776982307434082,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:02,6,client_14,3627,9579.58203125,9951.64453125,-0.010341167449951172,-0.01292121410369873,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:02,6,client_8,3043,8012.9111328125,7925.36474609375,-0.009062647819519043,-0.0074443817138671875,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:02,6,client_10,2583,8583.51171875,8143.423828125,-0.003907322883605957,-0.01328277587890625,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:02,6,client_9,3847,6517.79150390625,6341.3310546875,-0.01757216453552246,-0.010279059410095215,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:02,6,client_3,5138,6663.71044921875,7120.47802734375,-0.009645700454711914,-0.01963484287261963,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:02,6,client_20,4579,6915.6513671875,6527.70458984375,-0.01060950756072998,-0.007023811340332031,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:02,6,client_22,3144,4159.7255859375,4285.8046875,-0.005526423454284668,-0.010842561721801758,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:02,6,client_11,3666,8655.87109375,8248.7705078125,-0.00029480457305908203,-0.00012373924255371094,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:02,6,client_5,4092,5664.51318359375,5717.005859375,-0.00818026065826416,-0.00886833667755127,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:02,6,client_24,3291,6399.72216796875,6124.87548828125,-0.012671113014221191,-0.007878541946411133,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:02,6,client_21,3720,5930.751953125,5509.19189453125,-0.008074641227722168,-0.0018557310104370117,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:02,6,client_7,3901,8193.5205078125,7236.89453125,-0.011309266090393066,-0.0042476654052734375,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:02,6,client_16,4920,10641.18359375,9818.7939453125,-0.010732412338256836,-0.010959506034851074,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:02,6,client_4,3239,5052.47607421875,5163.6123046875,-0.010620474815368652,-0.02446591854095459,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:02,6,client_0,3003,5843.33740234375,5957.6298828125,-0.017028450965881348,-0.019389629364013672,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:05,7,client_17,3436,6583.6884765625,6527.56884765625,-0.011430501937866211,-0.014773368835449219,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:05,7,client_13,3951,9904.791015625,10704.6943359375,-0.002385258674621582,-0.007149696350097656,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:05,7,client_1,3381,5327.6435546875,5163.50146484375,-0.001697540283203125,-7.343292236328125e-05,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:05,7,client_6,3961,7522.208984375,7311.88427734375,-0.005716204643249512,-0.00349581241607666,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:05,7,client_10,2583,8595.6123046875,8164.31884765625,-0.0053223371505737305,-0.01588273048400879,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:05,7,client_15,4055,7185.79541015625,7005.69970703125,-0.01732504367828369,-0.016370177268981934,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:05,7,client_7,3901,8192.9189453125,7236.54736328125,-0.01123511791229248,-0.004199504852294922,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:05,7,client_20,4579,6929.822265625,6539.05810546875,-0.012680292129516602,-0.008775115013122559,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:05,7,client_0,3003,5824.30419921875,5937.06689453125,-0.013715744018554688,-0.015871167182922363,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:05,7,client_11,3666,8668.890625,8259.03125,-0.0017992258071899414,-0.0013675689697265625,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:05,7,client_18,4179,6780.63525390625,6258.671875,-0.016673684120178223,-0.012959480285644531,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:05,7,client_9,3847,6458.7158203125,6299.2421875,-0.008349061012268066,-0.0035736560821533203,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:05,7,client_8,3043,8026.56494140625,7937.7392578125,-0.010782003402709961,-0.009017348289489746,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:05,7,client_23,3606,8228.13671875,7560.20263671875,-0.008257508277893066,-0.005001425743103027,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:05,7,client_4,3239,5050.42333984375,5160.47314453125,-0.010209798812866211,-0.023843050003051758,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:05,7,client_21,3720,5929.66162109375,5508.689453125,-0.007889151573181152,-0.0017644166946411133,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:05,7,client_22,3144,4187.90966796875,4323.43603515625,-0.012339353561401367,-0.019718170166015625,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:05,7,client_3,5138,6734.65478515625,7218.45751953125,-0.02039480209350586,-0.03366541862487793,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:05,7,client_24,3291,6377.75146484375,6108.2861328125,-0.009194612503051758,-0.005148530006408691,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:05,7,client_2,4701,6197.9658203125,6528.080078125,-0.003463149070739746,-0.0074117183685302734,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:05,7,client_12,4006,6271.3349609375,5978.876953125,-0.03419828414916992,-0.04048335552215576,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:05,7,client_5,4092,5644.77880859375,5696.2451171875,-0.004667878150939941,-0.00520479679107666,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:05,7,client_14,3627,9638.197265625,10017.3984375,-0.016523241996765137,-0.01961386203765869,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:05,7,client_16,4920,10678.97265625,9855.55078125,-0.01432192325592041,-0.014744162559509277,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:05,7,client_19,4983,8757.1220703125,8869.5380859375,-0.008388042449951172,-0.006851792335510254,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:07,8,client_4,3239,5058.44384765625,5172.6240234375,-0.011814236640930176,-0.026253819465637207,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:07,8,client_19,4983,8759.1181640625,8871.35546875,-0.008617758750915527,-0.007058143615722656,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:07,8,client_15,4055,7214.56396484375,7033.38623046875,-0.021398067474365234,-0.020386815071105957,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:07,8,client_12,4006,6200.67138671875,5903.60107421875,-0.022545218467712402,-0.02738344669342041,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:07,8,client_8,3043,8000.90869140625,7914.5908203125,-0.007551312446594238,-0.0060749053955078125,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:07,8,client_6,3961,7501.9619140625,7296.99169921875,-0.003009200096130371,-0.0014518499374389648,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:07,8,client_11,3666,8661.62890625,8253.0185546875,-0.0009601116180419922,-0.0006386041641235352,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:07,8,client_3,5138,6674.9638671875,7136.77978515625,-0.011350750923156738,-0.021969318389892578,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:07,8,client_16,4920,10677.0634765625,9853.689453125,-0.014140486717224121,-0.01455235481262207,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:07,8,client_5,4092,5666.23583984375,5718.80712890625,-0.00848686695098877,-0.009186148643493652,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:07,8,client_7,3901,8153.80859375,7216.30517578125,-0.006407737731933594,-0.001390695571899414,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:07,8,client_24,3291,6392.9052734375,6119.63916015625,-0.011592507362365723,-0.007016777992248535,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:07,8,client_14,3627,9575.2236328125,9946.6796875,-0.00988149642944336,-0.012415885925292969,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:07,8,client_21,3720,5945.6513671875,5516.6416015625,-0.010606884956359863,-0.0032105445861816406,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:07,8,client_10,2583,8590.4970703125,8155.64892578125,-0.004724025726318359,-0.014803767204284668,nasa_25c_alpha_0.1_fedavg
